num_lote|est_lote|nro_tpo|num_orden|tip_os|est_os|co_acceje|observaciones|Id_Serial_TP|
201709003102|EL005|1028476|5294573|TO804|EO011|AV074| |31028476|
201709003102|EL005|1028476|5304278|TO801|EO004|AV420|IMPULSO NORMAL REGISTRO CONFORME SE ENCONTR PREDIO SIN CARGA DESHABITADO CUCHILLA E INSTALACIONES INTERNAS EN MAL ESTADO NO SE ENCONTR FUGAS MEDIDOR VACO SE FRENA SE REALIZA PROYECCIN DE CONSUMO SE LE201709003102|31028476|
201709003102|EL005|1028476|5304278|TO801|EO004|AV404|MED8262297 LECT003767 SCORPPION T1  DH930214 SR422753 SI492276-77 PRUEBAS DE CALIBRA 3.51% SE VISTA PREDIO POR RECLAMO SE REVISA MED CON PINZA Y CARGA RESISTIVA ESTA DENTRO DEL RANGO DE CALIBRA IMPULS201709003102|31028476|
201709003102|EL005|1028476|5304278|TO801|EO004|AV310|SE LE EXPLICA A USUARIO VA TELEFNICA LO ENCONTRADO SERVICIO CONFORME DE POSTE A MEDIDOR SE DEJA COPIA|31028476|
201709003102|EL005|1028476|5304278|TO801|EO004|AV094|#TR30123 #ND210688 #TE232-209 #DIA290917 #FC193675 ATT FERNEY NTONIO QUINTERO 3217423842|31028476|
201709003102|EL005|1028476|5304278|TO801|EO004|AV074| |31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV310| |31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV307|PREDIO QUEDA SIN ENERGA NI SUMINISTRO SE TOMA REGREGISTRO FOTOGRFICO SE DEJA COPIA CON VECINO|31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV094|#TR0 #ND210791 #TE232-209 #DIA290917 #FC193674 ATT PREDIO SOLO|31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV071|MED6677335962 LECT01351 CHNT T2 DH4536 SR65548 SE DESINSTALA SERVICIO RETIRANDO MEDIDOR CAJA Y ACOMETIDA 7MTS APROX SE ENCONTR MEDIDOR SUSPENDIDO|31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV036| |31028476|
201709003102|EL005|1028476|11629465|TO543|EO011|AV420|SR65548|31028476|
201709003104|EL005|311055|5217810|TO250|EO011|AV310| |11223D0313|
201709003104|EL005|311055|5217810|TO250|EO011|AV311| |11223D0313|
201709003104|EL005|311055|5217810|TO250|EO011|AV442|SE VISITA PREDIO POR REPORTE DE INSTALACION DE MANTAS NO SE NORMALIZA PUERTA CON CANDADO SE VISITA EN VARIAS OCACIONES Y CLIENTE NO SE ENCUENTRA YNO SE INGRESA AL PREDIO POR PERROS BRAVOS #A21 #A25|11223D0313|
201709003104|EL005|311055|5217810|TO250|EO011|AV682| |11223D0313|
201709003104|EL005|311055|5217810|TO250|EO011|AV685| |11223D0313|
201709003104|EL005|311055|5217810|TO250|EO011|AV706|#DIA290917 #FC193168 HORA1:50 A 2:10 #TE218-208 #TR118064 #ND209364 KVA0 #A21 #A25 PREDIO CON ENERGIA SOLO|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV706|#DIA290917 #FC193167 HORA12:50 A 1:40 #TE218-208 ATDE PREDIO SOLO #TR118062 #ND209378 KVA0 PREDIO QUEDA CON ENERGIA|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV597| |11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV420|SR469319-472039 SI550802-03|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV405|MED LKL86708 LECT 56450 MARCA ISKRA TIPO P37B ANO 1992 SC609252-53 DH11005292 SI 550802-03 CALIBRACION F1 -1.77% F2 3.49% F3 1.04% SE REVISA MED CON PINZA Y CARGA RESISTIVA ENCONTRANDOSE|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV326|DENTRO DEL RANGO DE CALIBRACION CON GIROS Y REGISTRO NORMAL MED UBICADO EN POSTE DE EPSA CEON TRANSFORMADOR PARTICULAR SIN MANTAS #A21 SE BLINDA CAJA CON CINTABANDI Y HEBILLA PARA ASEGURAR LA MEDIDA|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV068|PREDIO QUEDA CON ENERGIA SE DEJA COPIA EN SITIO|11223D0313|
201709003104|EL005|311055|5219189|TO250|EO004|AV310| |11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV706|#DIA290917 #FC193165 HORA10:00 A 10:50 #TE218-208 ATDE PREDIO SOLO #TR0 #ND209516 KVA0 PREDIO CON ENERGIA|11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV597| |11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV420|SR401374 SI559778-79|11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV405|MED 50714372 LECT KWH12004 KVAR11131 MARCA LANDIS TIPO IC,G2053-21 AMP5-100 ANO 2014 #A21 SI559778-79 CALIBRACION F1 -0.941% F2 4.39% F3-1.26% SE REVISA MED CON PINZA Y CARGA RESISTIVA ENCONTRANDOSE|11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV326|CON PULSOS Y REGISTRO NORMAL SE ENCONTRO MED EN POSTE CON TRANSFORMADOR PARTICULAR SIN MANTAS #A21 SE BLINDA CAJA CON CINTA BANDI Y HEBILLA PARA ASEGURAR LA MEDIDA PREDIO QUEDA CON ENERGIA P SOLO|11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV068|SE DEJA COPIA EN EL PREDIO|11223D0313|
201709003104|EL005|311055|5228824|TO250|EO011|AV310| |11223D0313|
201709003104|EL005|311055|5304746|TO801|EO011|AV094|#DIA290917 #FC193169 HORA2:35 A 3:55 #TE218-208 ATDE FABIO DE JESUS ORTIZ CEL3216182559 #TR118045 #ND209696 KVAA0 PREDIO CON ENERGIA|11223D0313|
201709003104|EL005|311055|5304746|TO801|EO011|AV310|USUARIO TINE CONECTADO DOS LAMPARAS QUE UUSUARIO DICE Q SON DE ALUMBRADO PUBLICO PREDIO CON ENERGIA ATDE FABIO DE JESUS ORTIZ PROPIETARIO CEL3216182559|11223D0313|
201709003104|EL005|311055|5304746|TO801|EO011|AV404|MED 3000015841 LECT 1458 MARCA UNION TIPO DTS-353 ANO 2016 DH1255426 CALIBRACION F1 2.00% F2 -0.06% SE REVISA MED CON PINZA Y CARGA RESISTIVA ENCONTRANDESE DENTRO DEL RANGO DE CALIBRACION|11223D0313|
201709003104|EL005|311055|5304746|TO801|EO011|AV420|SR544863-64-65 SI 550804-05 CON PULSOS Y REGISTRO NORMAL NO SE EVIDENCIA FUGA LECT ESTA BIEN TOMADA SE RECOMIENDA AL USUARIO REVISAR TRAMO ENTORCHADO VA HACIA LACASA COMO LINEA INTERNAS|11223D0313|
201709003104|EL005|311055|5304746|TO801|EO011|AV074| |11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV420|SR319873 SI550800-01 DE LOS ELECTRODOMESTICOS EN ESPECIAL DUCHA Y NEVERA SE ENCONTRO MED CON PARTICULAS INTERNAS SE NORMALIZA CAMBIANDO MED CON AUTORIZACION DEL USUARIO PREDIO QUEDA CON ENERGIA|11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV406|MD HYAB9285 LECT 34343 MARCA SCHULEMBERGER TIPO FX221 SC312945-46 SI550800-01 CALIBRACION -2.56%  SENSO NEVE1 LAVA1 GRABADORA1 OLLA ARRO1 CAFETERA1 DUCHA1 BOMBILLO LED14 SANDUCHERA1 TV2 TOTAL6.404KW/H201709003104|11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV310|SE DEJA COPIA MED RTDO SE LE DEJA AL CLIENTE ATDE BRIGGYTH OSORIO CEL3152571666 SIN CORREO ADMINISTRADORA|11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV250| |11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV036| |11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV068|SE REVISA MED CON PINZA Y CARGA RESISTIVA ENCONTRANDONCE DENTRO DEL RANGO DE CALIBRACION CON GIRO Y REGISTRO NORMAL NO SE EVIDENCIA FUGAS LECT ESTA BIEN TOMADA SE RECOMIENDA AL USUARIO HACER BUEN USO|11223D0313|
201709003104|EL005|311055|5305885|TO801|EO004|AV094|#DIA290917 #FC193166 HORA11:10 A 12:10 #TE218-208 ATDE BRIGGYTH OSORIO CEL3152571666 #TR0 #ND209442  KVA0 PREDIO QUEDA CON ENERGIA|11223D0313|
201709003104|EL005|311055|5306333|TO811|EO011|AV311|DE EPSA Y GENERA AVISO 683901 PARA ATENDER DANO ATDE CESAR GARZON CEL3117205427 COMO PROPIETARIO|11223D0313|
201709003104|EL005|311055|5306333|TO811|EO011|AV310| |11223D0313|
201709003104|EL005|311055|5306333|TO811|EO011|AV094|#DIA290917 #FC193164 HORA9:15 A 9:50 #TE218-208 ATDE CESAR AUGUSTO GARZON CEL 3117205427 #TR118088 #ND209465 KVA10 PREDIO SIN ENERGIA|11223D0313|
201709003104|EL005|311055|5306333|TO811|EO011|AV074| |11223D0313|
201709003104|EL005|311055|5306333|TO811|EO011|AV442|MED 60279552 LECT 39671 MARCA ISKRA TIPO E89GP2 TENSION 240 CTE 240 SB467679 ANO 2010 SE VISITA PREDIO SIN ENERGIA SE ENCUENTRA VELA CAIDA EN EL TRANSFORMADO DANO ERA DE SECTOR B SE LLAMA AL OPERADOR|11223D0313|
201709003105|EL005|1028506|5251832|TO250|EO004|AV036| |31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV043| |31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV068|SE INSTALA SERVICIO NUEVO EN ALQUILER MEDIDOR INSTALADO 141680227 SELLO INTALADO 528890-91|31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV310|MEDIDOR SE CAMBIA X ENCONTRARSE SIN CAJA Y UC EN HILOS LIBRES EN MAL ESTADO OBSOLETO AUTORIZADO POR EL USUARIO PREDIO QUEDA CON ENERGIA|31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV406|MED YAK 16742 LECTURA 17089,6 ISKRA T1DE 15A60 TIPO E73C2 ,129 V KH750 PRUEBA CON PINZA 4,36% MEDIDOR DENTRO DEL RANGO CON GIRO Y REGISTROS NORMAL|31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV420|SE RETIRA SELLO 204061 MEDIDOR RETIRADO YAK 16742 CON LECTURA 17089,6 SE LE ENTREGA AL USUARIO|31028506|
201709003105|EL005|1028506|5251832|TO250|EO004|AV706|#FC232654#DIA290917#TE 236-211#TR1030541#ND205470 KVA0 ATIENDE HUGO CELIS TELFONO 3204085104 SE VISITA PREDIO POR REPORTE DE MEDIDOR DESCOLGADO #A10|31028506|
201709003105|EL005|1028506|5277038|TO550|EO011|AV074| |31028506|
201709003105|EL005|1028506|5277038|TO550|EO011|AV094|#FC232655#DIA290917#TE 236-211#TR901675#ND203129KVA25ATIENDE HERMANDO LOPEZ TELFONO  3124896027 SE VISTA PREDIO PARA LAREVISION SUMINISTRO MD ALTO CONSUMO|31028506|
201709003105|EL005|1028506|5277038|TO550|EO011|AV310|SE TOMA CENSO NEVERA=1BOMBILLOS DE 60W=4 SE TOMA FOTO PREDIO QUEDA CON ENERGIA|31028506|
201709003105|EL005|1028506|5277038|TO550|EO011|AV404|MED 10042291 LECTURA 20313,9 SKAITER T1,120 V TIPO CO-U449MT PRUEBA CON PINZA 1,74% MEDIDOR DENTRO DEL RANGO CON GIRO Y REGISTRO NORMAL|31028506|
201709003105|EL005|1028506|5277038|TO550|EO011|AV420| |31028506|
201709003107|EL005|311075|5298077|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5298077|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 431608 SE INST 488034 PCA -0,49 PCB -3,12 P VACIO Y REG BIEN DENTRO DEL RANGO MED EN CAJA METALICA VISIBLE ACOM VISIBLE BUENA|11223D01CB|
201709003107|EL005|311075|5298077|TO250|EO011|AV404|MED 10033625 ISKRA E82C2DIG 5 LECT 22368,6 PCA 15098 PCB 217292|11223D01CB|
201709003107|EL005|311075|5298077|TO250|EO011|AV310|VIVE 1 SOLA PERSONA COME DE ASISTENCIA TIENE NEVERA DESCONECTADA LA CONECTA CADA 15 DIAS PARA QUE NO SE DANE LA DEJA 2 DIAS VUELVE A DESCONECTARLA SOLO USA TV UN RATO ANTES DE DORMIR Y TIENE BOMB A|11223D01CB|
201709003107|EL005|311075|5298077|TO250|EO011|AV706|#FU209950 #DIA290917 USUARIO NEFTALI MARIN CC 16,619,406 #TE458-459 ENECON #TR15098 #ND217292|11223D01CB|
201709003107|EL005|311075|5298079|TO250|EO011|AV310|CARGA ENCONTRADA 0,5A PREDIO SOLO MED EN CAJA ACRILICA VISIBLE ACOM PLANA VISIBLE SE REV MED SE ENCONTRO BUENO SE SELLA BORNERA Y CAJA VECINO INFO QUE TRABAJA TODO EL DIA PREDIO MANTIENE SOLO|11223D01CB|
201709003107|EL005|311075|5298079|TO250|EO011|AV404|MED YAJ04595 ISKRA E73C2 DIG 5 LECT 20008 PCA 1,36 PCB 0,09 P VACIO BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5298079|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 495461 SE INST 488030-31|11223D01CB|
201709003107|EL005|311075|5298079|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5298079|TO250|EO011|AV706|#FU209949 #DIA290917 USUARIO PREDIO SOLO #TE458-459 ENECON #TR15098 #ND217292|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV405|MED 45660993 ISKRA E89GP2 DIG 5 LECT 15539,2|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV326|PCA -1,00 PCA2 3,86 PCB -2,57 PCB2 4,31 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV310|SE ASEGURA MED EN CAJA SE SELLA BORNERA Y CAJA QUEDA NORMALIZADO SERVICIO NORMAL|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV068|PREIO SOLO CASA DE 2 PISOS CARGA ENCONTRADA 1,2A PRIMER PISO SE VE DESOCUPADO 2DO PISO HABITADO ACOM 220V VISIBLE CONCENTRICA MED EN CAJA ACRILICA ESTABA SUELTO EN LA CAJA MEDIO PUESTO|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 326307 SE INST 488032-33|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV706|#ASE #FU209948 #DIA290917 USUARIO PREDIO SOLO #TE458-459 ENECON #TR15098 #ND217292|11223D01CB|
201709003107|EL005|311075|5298080|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5298081|TO250|EO011|AV310|CARGA ENCONTRADA 1,4A MED EN CAJA ACRILICA VISIBLE ACOM CONCENTRICA COBRE VISIBLE BUENA SE REV MED SE ENCONTRO BUENO SE SELLA BORNERA Y CAJA MANTIENE 1 PERSONA EN EL MOMENTO NO ESTABA|11223D01CB|
201709003107|EL005|311075|5298081|TO250|EO011|AV706|#FU209947 #DIA290917 USUARIO NADIE EN SITIO #TE458-459 ENECON #TR15098 #ND217292|11223D01CB|
201709003107|EL005|311075|5298081|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5298081|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 395784 SE INST 488028-29 AZULES|11223D01CB|
201709003107|EL005|311075|5298081|TO250|EO011|AV404|MED 33118935 ISKRA E82C2-02 DIG 5 LECT 14438,2 PCA -1,49 PCB -3,30 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV696|PCA 0,35 PCB -1,04 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV420|SE RETIRA1 SELLO NO 312953 SE INST 488027|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV405|MED 4721945 TECUN DDS994 DIG 5 LECT 17300,9|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV310|SE RECOMIENDA A USUARIO QUE COLOQUE TAPA DE CAJA|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV706|#ADE #FU209946 #DIA290917 USUARIO FLORENTINA MARMOLEJO CC 29,843,325 #TE458-459 ENECON #TR15098 #ND217292|11223D01CB|
201709003107|EL005|311075|5298082|TO250|EO011|AV068|MED EN CAJA METALICA EMPOTRADA CAJA SIN TAPA BAJO TECHO SE REV MED SE ENCONTRO BUENO SE RECORTA PUNTAS DE ACOM LARGAS Y SE ADECUA EN BORNERA SE SELLA BORNERA|11223D01CB|
201709003107|EL005|311075|5301765|TO250|EO011|AV310|MED EN CAJA ACRILICA SIN TAPA EN FACHADA SE REVISA MED SE ENCONTRO BUENO USUARIO TENIA TAPA DE CAJA SE INSALA Y SE SELLA MED Y CAJA|11223D01CB|
201709003107|EL005|311075|5301765|TO250|EO011|AV404|MED 19234479 ISKRA E82C2-02 DIG 5 LECT 71001,3 PCA 2,21 PCB 1,18 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301765|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 103560 SE INST 488040-41|11223D01CB|
201709003107|EL005|311075|5301765|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301765|TO250|EO011|AV706|#FU209813 #DIA290917 USUARIO JAIR COLLAZOS CC 6,412,148 #TE458-459 ENECON #TR16805 #ND217456|11223D01CB|
201709003107|EL005|311075|5301766|TO250|EO011|AV706|#AFU209814 #DIA290817 USUARIO YOALDRY MATINEZ CC1113778705 #TE458-459 ENECON #TR16805 #ND217456|11223D01CB|
201709003107|EL005|311075|5301766|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301766|TO250|EO011|AV420|SE RETIRO2 SELLOS NO 494178-79 SE INST 488042-43|11223D01CB|
201709003107|EL005|311075|5301766|TO250|EO011|AV404|MD 6735450 KRIZIK ET-314-2 DIG 5 LECT 30338,1 PCA 1,36 PCA2 3,21 PCB -1,92 PCB2 2,36 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301766|TO250|EO011|AV310|MED ALTO SIN CAJA BAJO TECHO LECT VISIBLE SE REV MED SE ENCONTRO BUENO SE SELLA BONERA SE RECOMIENDA INST CAJA|11223D01CB|
201709003107|EL005|311075|5301775|TO250|EO011|AV310|PREDIO SOLO CARGA ENCONTRADA 1,2A MED EN CAJA METALICA EMPOTRADA MED ASEGURADO VISIBLE EN FACHADA ACOM VISIBLE POR CONDULETA SE REV MED SE ENCONTRO BUENO SE SELLA BORNERA SELLO INST AZUL|11223D01CB|
201709003107|EL005|311075|5301775|TO250|EO011|AV404|MED 4721912 TECUN DDS994 DIG 5 LECT 10908,3 PCA 1,42 PCB -1,24 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301775|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 504271 SE INST 488035|11223D01CB|
201709003107|EL005|311075|5301775|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301775|TO250|EO011|AV706|#FU209809 #DIA290917 USUARIO NADIE EN SITIO #TE458-459 ENECON #TR17404 #ND217384|11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV420|SE RETIRO 2 SELLOS NO 515831-32 SE INST 488037-38|11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV412|MED SIN CAJA EN FACHADA SE REV MED SE ENCONTRO BUENO SE INFO A USUARIO PARA INST DE CAJA DEBE HABLAR CON LA DUENA SE DEJA NOTIFICADO PARA INST DE CAJA|11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV407|MED 19668401 ISKRA D37E2 DIG 5 LECT 23497,1 PCA 2,48 PCA2 2,07 PCB 1,75 PCB2 5,18 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV310|QUEDA NOTIFICADO|11223D01CB|
201709003107|EL005|311075|5301776|TO250|EO011|AV706|#NT #FU209811 #DIA290917 USUARIO GLORIA CASTANO CC 29,843,845 #TE458-459 ENECON #TR16805 #ND217456|11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV310|CLIENTE QUEDA NOTIFICADO|11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV407|MED 10020526 ABB D8L DIG 5 LECT 47419 PCA 1,92 PCA2 1,42 PCB 0,60 PCB2 -3,00 MED CON POLVO ENCIMA DE DISCO SIN CAJA SE INFO USUARIO PARA QUE AUTORIZE CAMBIO|11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV412|USUARIO NO AUTORIZA CAMBIO DICE QUE FUE ERROR DE LA EMPRESA DE NO INST CUANDO COLOCARON MED DICE QUE CUNDO SE DANE MED QUE NO REGISTRE SE CAMBIA SE DEJA NOTIFICADO PARA CAMBIO DE MED E INST CAJA|11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV420|SE RETIRO 1SELLO NO 481797 SE INST 488039|11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301777|TO250|EO011|AV706|#NT #FU209812 #DIA290917 USUARIO NORBERTO SANCHEZ CC 6,358,206 #TE458-459 ENECON #TR16805 #ND217456|11223D01CB|
201709003107|EL005|311075|5301807|TO250|EO011|AV310|PREDIO SOLO MED EN CAJA ACRILICA SIN TAPA CAJA BAJO TECHO SE RECOMIENDA CAMBIAR CAJA SE REV MED SE ENCONTRO BUENO SE SELLA MED A 2,10MT LECT VISIBLE|11223D01CB|
201709003107|EL005|311075|5301807|TO250|EO011|AV404|MED 32942176 ISKRA E82CP2-02 DIG 5 LECT 24969,9 PCA 3,32 PCA2 3,56 PCB 2,84 PCB2 2,31 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301807|TO250|EO011|AV706|#FU209810 #DIA290917 USUARIO NADIE EN SITIO #TE458-459 ENECON #TR17404 #ND217384|11223D01CB|
201709003107|EL005|311075|5301807|TO250|EO011|AV597| |11223D01CB|
201709003107|EL005|311075|5301807|TO250|EO011|AV420|SE RETIRO 1 SELLO NO 482403 SE INST 488036|11223D01CB|
201709003107|EL005|311075|5301827|TO250|EO011|AV310|MED BUENO MED SIN TAPA DE CAJA SE ENCONTRO ENCIMA DE MED SE INST Y SE SELLA BORNERA Y CAJA QUEDA NORMALIZADO|11223D01CB|
201709003107|EL005|311075|5301827|TO250|EO011|AV682| |11223D01CB|
201709003107|EL005|311075|5301827|TO250|EO011|AV420|SE RETRIRO 1 SELLO NO 481799 SE INST 488044-45-46|11223D01CB|
201709003107|EL005|311075|5301827|TO250|EO011|AV404|MED 200948 MEGAIP SGM-92 DIG 5 LECT 16676,0 PCA 1,39 PCA2 1,58 PCB 2,46 PCB2 2,00 P VACIO Y REG BIEN DENTRO DEL RANGO|11223D01CB|
201709003107|EL005|311075|5301827|TO250|EO011|AV706|#FU209815 #DIA240917 USUARIO NADIE EN SITTIO #TE458-459 ENECON #TR16805 #ND217456|11223D01CB|
201709003109|EL005|311082|5301522|TO804|EO011|AV094|#FC232545 #DIA290917 PREDIO OCNS ERVICIO #TR0 #ND0 KVA ILEG ATT MARIA TEJADA #TE203-235 TEL 3127772817|11225D0208|
201709003109|EL005|311082|5301522|TO804|EO011|AV310|SE ENCONTRO UNA CARGA DE 11.2 AMP Y VARIA A 2.8 AMP SE LE INFORMA ALA USUARIO LA CARGA PROVIENE DE LA NEVERA CENSO NEV1 TV 2 BOM 20W X 4 LAV 1 TOTAL 1.114|11225D0208|
201709003109|EL005|311082|5301522|TO804|EO011|AV404|MD 19234532 LEC 27019 WHM T1 ANO 98 MARCA ISKRA PB CON PINZA 1.97 SE REVISO MD CON PINZA DENTRO DEL RANGO REGISTRO CONFOME|11225D0208|
201709003109|EL005|311082|5301522|TO804|EO011|AV074| |11225D0208|
201709003109|EL005|311082|5301522|TO804|EO011|AV420|SE RETIRO SELLO AZUL 285806 Y SE INSTALO SELLO AZUL 492647 492648|11225D0208|
201709003109|EL005|311082|5302969|TO550|EO011|AV420|SE RETIR SELLO AZUL 511558 Y SE INSTALO SELLO AZUL 492650 492651 CENSO LAMP 40 W X10 COMPU 3 TOTAL CENSO 2.65 CENSO SUMINISTRADAO POR EL USUARIO|11225D0208|
201709003109|EL005|311082|5302969|TO550|EO011|AV404|MD 50814536 LEC 6019 WHM T4 ANO 2014 MARCA LANDYS ELMENTO 1 PB 1.65 ELMENTO 2 PB 3.87 ELMENTO 3 PB 1.79 SE REVISO MD CON PINZA DENTRO DEL RANGO REGISTRO CONFORE SE DEJA COPIA|11225D0208|
201709003109|EL005|311082|5302969|TO550|EO011|AV310|SE REVISO MD CON PINZA DENTRO DEL RANGO REBISTRO ONCOFRWME SE DEJA COPIA|11225D0208|
201709003109|EL005|311082|5302969|TO550|EO011|AV094|#FC232546 #DIA290917 PREDIO CON SERVICIO #TR11900 #ND216239 KVA 45 ATT CALUDIA VELASQUEZ #TE203-235 TEL NO HAY|11225D0208|
201709003109|EL005|311082|5302969|TO550|EO011|AV074| |11225D0208|
201709003109|EL005|311082|5303264|TO801|EO011|AV094|#FC232548 #DIA290917 PREDIO CON SERVICO #TR1010387 #ND0 KVA 50 ATT PREDIO SOLO #TE203-235 TEL 3128749200|11225D0208|
201709003109|EL005|311082|5303264|TO801|EO011|AV310|NO SE TOMAN DATOS DE LOS SELLOS Y CONEXIONES PREDIO SOLO MD ENCERRADO|11225D0208|
201709003109|EL005|311082|5303264|TO801|EO011|AV311|SE VISITO PREDIO SE ENCONTRO PREDIO SOLO SE COMUNICA VIA TELEFONICA 3188749200 USUARIO NO RESPONDE|11225D0208|
201709003109|EL005|311082|5303264|TO801|EO011|AV442|MD 6677229443 LEC 2673 WHM T1 ANO 2012 MARCA CHNT|11225D0208|
201709003109|EL005|311082|5303264|TO801|EO011|AV074| |11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV420|SE RETIRO SELLO AZUL 455479 Y SE INSTLAO SELLO AZUL 492643 CENSO NEV 1 LAV 1 TV 2 TOTAL CENSO 2.034 CENSO SUMINISTRADO UOR EL USUARIO|11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV405|MD 19234773 LEC 31336 WHM T1 ANO 98 MARCA ISKRA PB CON PINZA -0.67 SE REVISO MD CON PINZA DENTRO DEL RANGO REGISTRO OCNOFRME SE DEJA COPIA|11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV337|#ADE SE VISITO PREDIO SE ENCONTRO HILOS DE LA CAOMETIDA LARGOS Y PELADOS SE ADECUAN EN BORNERA SE DEJA COPIA|11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV310|SE ENCONTORO RESPALDO EN REGULAR ESTADO|11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV094|#FC232542 #DIA290917 PREDO CON SERVICIO #TR902411 #ND216171 KVA ILEG ATT NANCY VARGAS #TE203-235 TEL 3117998433|11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV074| |11225D0208|
201709003109|EL005|311082|5303265|TO801|EO011|AV068|SE ENCONTRO CABLES DE CARGA DE DIAMETRO MUY DELGADO USUARIO TIENE DUCHA ELECTRICA CABLES EMPALMES FLOJOS SE LE EXPLICA AL USUARIO|11225D0208|
